student_ID,course_ID,subject,semester,section,int,uv,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date.x,post_int,post_uv,post_tv,post_percomp,date.y,date
85431,FrScA-S116-01,FrScA,S116,01,4,3.3333333333333335,2.5,3.7142857142857144,4,3,3,4,4,4,2,4,3,4,2015-09-14T12:32:00Z,NA,NA,NA,NA,NA,NA
85432,FrScA-S116-01,FrScA,S116,01,4.6,3,4,3.857142857142857,4,2,3,5,5,4,5,4,3,5,2015-09-21T12:12:00Z,5,4,4.571428571428571,4.5,2016-01-04T15:21:00Z,NA
85433,FrScA-S116-01,FrScA,S116,01,4.4,3.3333333333333335,4,3.857142857142857,5,3,3,5,4,4,5,4,3,4,2015-09-18T12:41:00Z,2.5,2.6666666666666665,2.5714285714285716,2.5,2016-01-10T19:16:00Z,NA
85443,FrScA-S116-01,FrScA,S116,01,4.8,3.3333333333333335,3.5,4.142857142857143,4,3,4,5,5,4,3,5,3,5,2015-09-14T15:12:00Z,NA,NA,NA,NA,NA,NA
85487,OcnA-S116-02,OcnA,S116,02,3.4,4.333333333333333,3,3.7142857142857144,3,5,2,4,4,5,4,4,3,2,2015-09-28T17:46:00Z,NA,NA,NA,NA,NA,NA
85522,PhysA-S116-01,PhysA,S116,01,3.4,3.6666666666666665,3,3.5714285714285716,4,4,2,3,4,3,4,4,4,2,2015-10-19T22:13:00Z,NA,NA,NA,NA,NA,NA
85539,FrScA-S116-01,FrScA,S116,01,3.8,4,3.5,3.857142857142857,4,4,3,4,4,4,4,4,4,3,2015-09-19T00:13:00Z,3.25,3.3333333333333335,3.2857142857142856,3,2016-01-18T19:21:00Z,NA
85567,FrScA-S116-02,FrScA,S116,02,4.6,3.3333333333333335,4,4,4,3,3,5,5,4,5,5,3,4,2015-09-09T14:46:00Z,NA,NA,NA,NA,NA,NA
85573,FrScA-S116-03,FrScA,S116,03,4,NA,4.5,NA,5,3,4,4,4,3,5,4,NA,3,2015-09-11T16:08:00Z,3.75,3,3.4285714285714284,3.5,2016-01-20T14:32:00Z,NA
85574,FrScA-S116-03,FrScA,S116,03,5,4,4.5,4.571428571428571,5,4,4,5,5,4,5,5,4,5,2015-09-10T17:12:00Z,NA,NA,NA,NA,NA,NA
85583,AnPhA-S116-01,AnPhA,S116,01,5,5,3.5,5,5,5,5,5,5,5,2,5,5,5,2015-09-17T14:11:00Z,NA,NA,NA,NA,NA,NA
85642,FrScA-S216-01,FrScA,S216,01,3.2,3.3333333333333335,2.5,3.2857142857142856,2,2,2,3,4,4,3,3,4,4,2016-01-25T20:37:00Z,NA,NA,NA,NA,NA,NA
85644,FrScA-S216-01,FrScA,S216,01,5,3.3333333333333335,4,4.285714285714286,5,3,4,5,5,3,4,5,4,5,2016-01-26T02:15:00Z,4.5,3,3.857142857142857,3.5,2016-01-05T15:53:00Z,NA
85649,FrScA-S116-01,FrScA,S116,01,4,3,3,3.5714285714285716,4,3,2,4,4,3,4,4,3,4,2015-09-08T17:29:00Z,NA,NA,NA,NA,NA,NA
85650,FrScA-S116-01,FrScA,S116,01,4.2,3,3.5,3.5714285714285716,4,3,3,5,4,3,4,4,3,4,2015-09-11T13:36:00Z,NA,NA,NA,NA,NA,NA
85651,FrScA-S116-01,FrScA,S116,01,3.2,3,3,3.142857142857143,5,3,2,3,3,3,4,3,3,2,2015-10-08T16:42:00Z,NA,NA,NA,NA,NA,NA
85659,FrScA-S216-01,FrScA,S216,01,3.8,3.3333333333333335,2.5,3.5714285714285716,4,3,2,4,4,4,3,4,3,3,2016-01-25T17:37:00Z,NA,NA,NA,NA,NA,NA
85661,FrScA-S116-02,FrScA,S116,02,4.4,3,3,3.857142857142857,4,3,2,4,5,3,4,4,3,5,2015-09-09T16:49:00Z,NA,NA,NA,NA,NA,NA
85662,FrScA-S116-01,FrScA,S116,01,3.8,3.6666666666666665,4.5,3.7142857142857144,4,4,5,4,4,4,4,4,3,3,2015-09-14T21:55:00Z,NA,NA,NA,NA,NA,NA
85663,FrScA-S116-01,FrScA,S116,01,4.6,2.6666666666666665,4,3.7142857142857144,4,2,3,5,4,3,5,5,3,5,2015-09-11T12:39:00Z,NA,NA,NA,NA,NA,NA
85665,FrScA-S116-01,FrScA,S116,01,5,4.333333333333333,4.5,4.714285714285714,5,4,4,5,5,4,5,5,5,5,2015-09-10T22:58:00Z,5,5,5,5,2016-01-03T19:16:00Z,NA
85668,FrScA-S116-01,FrScA,S116,01,3.6,2.6666666666666665,3,3.2857142857142856,3,2,3,3,4,4,3,4,2,4,2015-09-14T14:18:00Z,NA,NA,NA,NA,NA,NA
85698,FrScA-S116-02,FrScA,S116,02,5,4.333333333333333,4,4.714285714285714,5,4,3,5,5,4,5,5,5,5,2015-09-10T12:02:00Z,NA,NA,NA,NA,NA,NA
85700,FrScA-S116-03,FrScA,S116,03,3.8,3.6666666666666665,3.5,3.7142857142857144,4,3,3,4,4,4,4,4,4,3,2015-09-10T14:44:00Z,NA,NA,NA,NA,NA,NA
85701,FrScA-S116-03,FrScA,S116,03,4,4,3.5,4,4,4,3,4,3,4,4,4,4,5,2015-09-30T13:26:00Z,4.5,4,4.285714285714286,4,2016-01-20T01:41:00Z,NA
85702,FrScA-S116-03,FrScA,S116,03,5,4.333333333333333,3.5,4.714285714285714,5,4,3,5,5,5,4,5,4,5,2015-09-16T16:14:00Z,5,4.333333333333333,4.714285714285714,4.5,2016-01-22T13:22:00Z,NA
85704,FrScA-S116-03,FrScA,S116,03,5,3.6666666666666665,3.5,4.428571428571429,5,4,4,5,5,5,3,5,2,5,2015-09-14T03:59:00Z,NA,NA,NA,NA,NA,NA
85791,FrScA-S116-01,FrScA,S116,01,4.4,4,3.5,4.285714285714286,4,4,4,4,5,4,3,4,4,5,2015-09-08T13:10:00Z,NA,NA,NA,NA,NA,NA
85796,FrScA-S216-01,FrScA,S216,01,4,3,2.5,3.5714285714285716,4,3,2,4,4,3,3,4,3,4,2016-01-25T19:04:00Z,NA,NA,NA,NA,NA,NA
85866,AnPhA-S116-01,AnPhA,S116,01,5,4.666666666666667,4,4.857142857142857,5,5,4,5,5,5,4,5,4,5,2015-09-17T12:57:00Z,NA,NA,NA,NA,NA,NA
85867,FrScA-S216-04,FrScA,S216,04,5,3.6666666666666665,4,4.428571428571429,5,3,3,5,5,5,5,5,3,5,2016-02-19T01:18:00Z,NA,NA,NA,NA,NA,NA
85889,BioA-S116-01,BioA,S116,01,3.6,3.6666666666666665,4.5,3.5714285714285716,4,4,4,4,4,4,5,4,3,2,2015-09-14T15:22:00Z,NA,NA,NA,NA,NA,NA
85891,FrScA-S116-03,FrScA,S116,03,5,4.333333333333333,4,4.714285714285714,5,5,3,5,5,4,5,5,4,5,2015-09-10T13:12:00Z,NA,NA,NA,NA,NA,NA
85929,FrScA-S116-01,FrScA,S116,01,4,4,3.5,4,4,4,3,4,4,4,4,4,4,4,2015-09-10T22:40:00Z,4,4,4,3,2016-01-07T19:29:00Z,NA
85930,FrScA-S116-01,FrScA,S116,01,4.2,2,3,3.142857142857143,4,2,3,5,4,2,3,4,2,4,2015-09-21T18:37:00Z,NA,NA,NA,NA,NA,NA
85953,PhysA-S116-01,PhysA,S116,01,4.2,4.333333333333333,5,4.285714285714286,5,5,5,4,4,4,5,4,4,4,2015-09-10T23:10:00Z,NA,NA,NA,NA,NA,NA
85962,PhysA-S116-01,PhysA,S116,01,3.8,3,2,3.4285714285714284,4,3,2,4,4,3,2,4,3,3,2015-09-11T02:04:00Z,NA,NA,NA,NA,NA,NA
85970,AnPhA-S116-01,AnPhA,S116,01,4.2,4,3.5,4.142857142857143,5,5,3,4,4,4,4,4,3,4,2015-09-22T17:32:00Z,NA,NA,NA,NA,NA,NA
86002,FrScA-S216-04,FrScA,S216,04,4.4,4,3.5,4.142857142857143,4,4,3,5,4,4,4,4,4,5,2016-02-04T19:20:00Z,NA,NA,NA,NA,NA,NA
86067,BioA-S116-01,BioA,S116,01,3.6,2.6666666666666665,3,3.4285714285714284,4,3,2,2,4,3,4,4,2,4,2015-09-14T13:00:00Z,NA,NA,NA,NA,NA,NA
86072,AnPhA-S116-01,AnPhA,S116,01,4.8,4.666666666666667,3.5,4.714285714285714,5,4,3,5,5,5,4,5,5,4,2015-09-11T12:03:00Z,NA,NA,NA,NA,NA,NA
86105,FrScA-S116-01,FrScA,S116,01,3.2,3,4,3.2857142857142856,4,3,3,2,3,4,5,4,2,3,2015-12-11T15:59:00Z,NA,NA,NA,NA,NA,NA
86110,BioA-S116-01,BioA,S116,01,3.8,3,3,3.4285714285714284,4,3,3,4,4,3,3,4,3,3,2015-09-09T14:12:00Z,NA,NA,NA,NA,NA,NA
86113,BioA-S116-01,BioA,S116,01,3.8,3,4,3.4285714285714284,4,3,4,4,4,3,4,4,3,3,2015-09-09T16:51:00Z,2.75,3,2.857142857142857,3.5,2016-01-12T00:39:00Z,NA
86119,AnPhA-S116-01,AnPhA,S116,01,4,4.666666666666667,4.5,4.571428571428571,5,5,4,2,4,5,5,5,4,4,2015-11-12T19:35:00Z,NA,NA,NA,NA,NA,NA
86130,BioA-S116-01,BioA,S116,01,3.8,3.6666666666666665,3,3.7142857142857144,4,4,3,4,4,4,3,4,3,3,2015-10-12T13:39:00Z,NA,NA,NA,NA,NA,NA
86133,OcnA-S116-02,OcnA,S116,02,4.4,4,3.5,4.285714285714286,4,4,3,4,5,4,4,4,4,5,2015-09-09T13:05:00Z,NA,NA,NA,NA,NA,NA
86202,BioA-S116-01,BioA,S116,01,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2015-10-01T14:06:00Z,NA,NA,NA,NA,NA,NA
86216,BioA-S116-01,BioA,S116,01,3.8,3.3333333333333335,3.5,3.5714285714285716,4,3,3,4,4,4,4,4,3,3,2015-09-08T19:52:00Z,3.75,3.6666666666666665,3.7142857142857144,3.5,2016-01-18T18:55:00Z,NA
86229,FrScA-S216-01,FrScA,S216,01,5,3.3333333333333335,4.5,4.285714285714286,5,3,4,5,5,3,5,5,4,5,2016-01-26T15:03:00Z,NA,NA,NA,NA,NA,NA
86240,OcnA-S216-01,OcnA,S216,01,4,3.6666666666666665,3.5,3.857142857142857,4,4,3,4,4,4,4,4,3,4,2016-01-28T14:35:00Z,NA,NA,NA,NA,NA,NA
86251,FrScA-S216-01,FrScA,S216,01,4.4,2.6666666666666665,3,3.5714285714285716,5,3,2,5,4,3,4,4,2,4,2016-02-02T13:14:00Z,NA,NA,NA,NA,NA,NA
86267,AnPhA-S116-01,AnPhA,S116,01,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,2015-09-14T01:18:00Z,NA,NA,NA,NA,NA,NA
86268,AnPhA-S216-01,AnPhA,S216,01,5,5,4,5,5,5,4,5,5,5,4,5,5,5,2016-01-25T21:09:00Z,NA,NA,NA,NA,NA,NA
86271,FrScA-S116-01,FrScA,S116,01,4.2,4,3.5,4.142857142857143,4,4,3,4,5,5,4,4,3,4,2015-09-14T14:27:00Z,4,3.6666666666666665,3.857142857142857,3,2015-12-14T20:06:00Z,NA
86275,AnPhA-S116-01,AnPhA,S116,01,4.4,4,3,4.285714285714286,4,4,3,4,4,5,3,5,3,5,2015-09-17T14:19:00Z,NA,NA,NA,NA,NA,NA
86277,AnPhA-S116-01,AnPhA,S116,01,4.2,4,4,4,4,5,5,5,4,4,3,4,3,4,2015-09-20T23:53:00Z,NA,NA,NA,NA,NA,NA
86280,FrScA-S116-01,FrScA,S116,01,5,5,4,5,5,5,3,5,5,5,5,5,5,5,2015-09-09T11:49:00Z,NA,NA,NA,NA,NA,NA
86286,AnPhA-S116-01,AnPhA,S116,01,4.2,3.6666666666666665,2.5,4,4,4,3,4,4,4,2,4,3,5,2015-09-22T14:50:00Z,NA,NA,NA,NA,NA,NA
86294,AnPhA-S116-01,AnPhA,S116,01,4,4.333333333333333,3.5,4.142857142857143,4,4,3,4,4,4,4,4,5,4,2015-09-17T12:50:00Z,NA,NA,NA,NA,NA,NA
86296,OcnA-S216-01,OcnA,S216,01,3.6,3,3,3.2857142857142856,4,3,2,4,4,3,4,4,3,2,2016-01-25T14:09:00Z,NA,NA,NA,NA,NA,NA
86309,FrScA-S116-03,FrScA,S116,03,4.8,3.3333333333333335,4.5,4.142857142857143,5,3,5,5,4,4,4,5,3,5,2015-09-09T13:06:00Z,4,2.6666666666666665,3.4285714285714284,3.5,2016-01-12T14:37:00Z,NA
86314,AnPhA-S116-02,AnPhA,S116,02,4.2,5,4.5,4.428571428571429,4,5,4,5,4,5,5,4,5,4,2015-10-07T16:43:00Z,NA,NA,NA,NA,NA,NA
86339,FrScA-S116-01,FrScA,S116,01,4.2,3.6666666666666665,3.5,3.857142857142857,4,4,3,5,4,4,4,4,3,4,2015-09-16T12:59:00Z,NA,NA,NA,NA,NA,NA
86340,FrScA-S116-01,FrScA,S116,01,4.4,3.3333333333333335,4,3.857142857142857,4,4,4,5,4,3,4,4,3,5,2015-09-14T14:19:00Z,NA,NA,NA,NA,NA,NA
86349,FrScA-S216-01,FrScA,S216,01,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,2016-01-26T13:30:00Z,4.25,4,4.142857142857143,3.5,2015-09-14T12:32:00Z,NA
86353,PhysA-S116-01,PhysA,S116,01,4.8,5,3,4.857142857142857,5,5,3,5,5,5,3,5,5,4,2015-09-09T17:38:00Z,3,3.3333333333333335,3.142857142857143,3,2016-01-06T13:31:00Z,NA
86364,FrScA-S116-01,FrScA,S116,01,4.8,3.6666666666666665,4,4.285714285714286,4,3,3,5,5,5,5,5,3,5,2015-09-09T13:22:00Z,3.75,3.6666666666666665,3.7142857142857144,3,2015-11-12T14:31:00Z,NA
86365,FrScA-S116-01,FrScA,S116,01,4.4,4,4,4.142857142857143,4,4,4,5,4,4,4,4,4,5,2015-09-14T15:09:00Z,NA,NA,NA,NA,NA,NA
86432,AnPhA-S116-01,AnPhA,S116,01,3.8,4,3,3.857142857142857,4,4,3,4,4,4,3,4,4,3,2015-09-10T14:47:00Z,NA,NA,NA,NA,NA,NA
86446,AnPhA-S116-01,AnPhA,S116,01,4,3.6666666666666665,3,3.857142857142857,4,4,3,4,4,4,3,4,3,4,2015-09-10T16:41:00Z,NA,NA,NA,NA,NA,NA
86451,AnPhA-S116-01,AnPhA,S116,01,4.4,4.333333333333333,4,4.285714285714286,4,4,4,5,4,5,4,5,4,4,2015-09-11T17:11:00Z,NA,NA,NA,NA,NA,NA
86455,FrScA-S116-01,FrScA,S116,01,5,2.6666666666666665,3,4,5,2,3,5,5,4,3,5,2,5,2015-10-01T17:49:00Z,NA,NA,NA,NA,NA,NA
86460,OcnA-S116-01,OcnA,S116,01,4.2,3.6666666666666665,3.5,4,5,3,4,4,4,4,3,4,4,4,2015-09-09T17:42:00Z,4.5,5,4.714285714285714,2,2015-12-10T19:07:00Z,NA
86476,FrScA-S116-01,FrScA,S116,01,4,2.6666666666666665,4,3.4285714285714284,4,3,4,4,4,3,4,4,2,4,2015-09-14T14:51:00Z,NA,NA,NA,NA,NA,NA
86479,AnPhA-S116-01,AnPhA,S116,01,5,5,NA,5,5,5,NA,5,5,5,4,5,5,5,2015-09-11T02:08:00Z,NA,NA,NA,NA,NA,NA
86484,AnPhA-S116-01,AnPhA,S116,01,4.2,4.666666666666667,4.5,4.428571428571429,5,5,4,4,4,5,5,4,4,4,2015-09-11T15:35:00Z,NA,NA,NA,NA,NA,NA
86488,AnPhA-S116-01,AnPhA,S116,01,4.2,3.6666666666666665,4,3.857142857142857,4,4,4,5,4,4,4,4,3,4,2015-09-17T12:58:00Z,NA,NA,NA,NA,NA,NA
86490,FrScA-S216-01,FrScA,S216,01,4.4,4.333333333333333,3.5,4.285714285714286,5,4,3,5,4,5,4,4,4,4,2016-01-25T15:23:00Z,NA,NA,NA,NA,NA,NA
86492,AnPhA-S116-01,AnPhA,S116,01,4,4,3.5,4,4,4,3,4,4,4,4,4,4,4,2015-09-17T15:38:00Z,NA,NA,NA,NA,NA,NA
86504,AnPhA-S116-01,AnPhA,S116,01,1.8,2.3333333333333335,2.5,2.142857142857143,2,2,3,1,2,2,2,2,3,2,2015-09-11T11:37:00Z,NA,NA,NA,NA,NA,NA
86515,FrScA-S216-01,FrScA,S216,01,5,4,4,4.571428571428571,5,4,3,5,5,5,5,5,3,5,2016-01-25T18:36:00Z,NA,NA,NA,NA,NA,NA
86527,OcnA-S216-01,OcnA,S216,01,4.4,4,3,4.285714285714286,4,4,3,4,4,4,3,5,4,5,2016-01-27T14:23:00Z,NA,NA,NA,NA,NA,NA
86580,BioA-S116-01,BioA,S116,01,3.8,3.3333333333333335,2.5,3.5714285714285716,4,3,2,4,4,4,3,4,3,3,2015-09-09T17:10:00Z,NA,NA,NA,NA,NA,NA
86588,AnPhA-S116-01,AnPhA,S116,01,5,4.666666666666667,5,4.857142857142857,5,5,5,5,5,5,5,5,4,5,2015-09-14T11:53:00Z,NA,NA,NA,NA,NA,NA
86608,AnPhA-S116-01,AnPhA,S116,01,4,4,3.5,4,4,4,3,4,4,4,4,4,4,4,2015-09-11T11:36:00Z,NA,NA,NA,NA,NA,NA
86618,FrScA-S116-03,FrScA,S116,03,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,2015-09-14T18:47:00Z,5,5,5,5,2015-09-11T18:28:00Z,NA
86627,FrScA-S116-02,FrScA,S116,02,4.2,4.666666666666667,4,4.428571428571429,5,5,4,4,5,5,4,4,4,3,2015-09-10T17:20:00Z,NA,NA,NA,NA,NA,NA
86679,FrScA-S116-01,FrScA,S116,01,NA,3,4,NA,4,3,3,4,NA,3,5,4,3,4,2015-09-15T00:59:00Z,NA,NA,NA,NA,NA,NA
86689,OcnA-S116-02,OcnA,S116,02,5,4,3,4.571428571428571,5,4,3,5,5,4,3,5,4,5,2015-09-09T17:09:00Z,NA,NA,NA,NA,NA,NA
86697,OcnA-S216-02,OcnA,S216,02,4.6,4,4,4.285714285714286,5,4,4,5,4,4,4,4,4,5,2016-02-01T13:55:00Z,NA,NA,NA,NA,NA,NA
86707,AnPhA-S116-02,AnPhA,S116,02,4.4,4.666666666666667,3.5,4.428571428571429,4,5,3,5,4,5,4,4,4,5,2015-09-10T15:02:00Z,NA,NA,NA,NA,NA,NA
86709,FrScA-S116-01,FrScA,S116,01,4.4,3,3.5,3.7142857142857144,5,3,4,5,4,3,3,4,3,4,2015-09-22T14:57:00Z,NA,NA,NA,NA,NA,NA
86758,OcnA-S116-01,OcnA,S116,01,4.6,3,3.5,3.857142857142857,4,3,4,5,5,3,3,5,3,4,2015-09-09T15:00:00Z,4.75,4.666666666666667,4.714285714285714,4,2015-09-17T15:51:00Z,NA
86792,FrScA-S116-01,FrScA,S116,01,4.6,4,4,4.285714285714286,5,4,3,5,4,4,5,5,4,4,2015-09-14T12:12:00Z,2.25,2,2.142857142857143,2.5,2016-01-22T00:59:00Z,NA
86793,FrScA-S116-01,FrScA,S116,01,4.8,4,4.5,4.428571428571429,5,4,4,5,5,4,5,5,4,4,2015-09-09T16:53:00Z,4,3,3.5714285714285716,4,2016-01-04T12:55:00Z,NA
86803,FrScA-S116-01,FrScA,S116,01,4.8,4.333333333333333,4.5,4.571428571428571,5,4,4,5,5,5,5,5,4,4,2015-09-14T13:28:00Z,NA,NA,NA,NA,NA,NA
86815,FrScA-S116-01,FrScA,S116,01,4.8,3.3333333333333335,3.5,4.142857142857143,5,3,3,5,5,4,4,4,3,5,2015-09-11T15:45:00Z,4,4,4,4,2015-10-27T15:51:00Z,NA
86836,FrScA-S216-01,FrScA,S216,01,4,3,3,3.5714285714285716,4,3,3,4,4,3,3,4,3,4,2016-01-25T16:53:00Z,NA,NA,NA,NA,NA,NA
86882,FrScA-S116-03,FrScA,S116,03,5,3.6666666666666665,4.5,4.428571428571429,5,4,4,5,5,4,5,5,3,5,2015-09-16T17:50:00Z,NA,NA,NA,NA,NA,NA
86942,AnPhA-S216-01,AnPhA,S216,01,5,4.666666666666667,5,4.857142857142857,5,4,5,5,5,5,5,5,5,5,2016-01-25T17:08:00Z,NA,NA,NA,NA,NA,NA
86943,OcnA-S116-01,OcnA,S116,01,4.4,3.6666666666666665,4,4,5,4,4,5,4,4,4,4,3,4,2015-09-12T22:53:00Z,4.25,4,4.142857142857143,4,2015-09-12T22:57:00Z,NA
87001,OcnA-S116-02,OcnA,S116,02,4.2,3.6666666666666665,4.5,4,4,4,5,4,4,4,4,4,3,5,2015-09-09T14:40:00Z,NA,NA,NA,NA,NA,NA
87010,FrScA-S116-01,FrScA,S116,01,3.8,3.6666666666666665,3,3.857142857142857,4,3,3,3,4,4,3,4,4,4,2015-09-08T16:52:00Z,4.75,4,4.428571428571429,3,2015-10-27T19:03:00Z,NA
87020,FrScA-S216-01,FrScA,S216,01,4,3.3333333333333335,4,3.5714285714285716,4,3,3,5,4,4,5,4,3,3,2016-02-23T16:19:00Z,NA,NA,NA,NA,NA,NA
87027,FrScA-S116-01,FrScA,S116,01,5,3.6666666666666665,4,4.428571428571429,5,3,3,5,5,5,5,5,3,5,2015-09-08T16:53:00Z,5,3.6666666666666665,4.428571428571429,5,2015-11-30T18:07:00Z,NA
87043,AnPhA-S116-01,AnPhA,S116,01,5,4.666666666666667,4.5,4.857142857142857,5,5,5,5,5,5,4,5,4,5,2015-09-13T02:34:00Z,NA,NA,NA,NA,NA,NA
87081,BioA-S116-01,BioA,S116,01,4,4,4,4,4,4,3,4,4,4,5,4,4,4,2015-09-09T20:05:00Z,NA,NA,NA,NA,NA,NA
87093,FrScA-S116-01,FrScA,S116,01,4.4,4.666666666666667,4,4.571428571428571,5,5,4,4,4,5,4,4,4,5,2015-09-09T18:57:00Z,NA,NA,NA,NA,NA,NA
87122,OcnA-S116-02,OcnA,S116,02,5,5,4,5,5,5,4,5,5,5,4,5,5,5,2015-09-10T11:47:00Z,NA,NA,NA,NA,NA,NA
87163,FrScA-S116-01,FrScA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,5,4,4,5,4,4,5,4,5,5,2015-09-16T22:58:00Z,NA,NA,NA,NA,NA,NA
87166,AnPhA-S116-01,AnPhA,S116,01,4.6,4.333333333333333,4.5,4.428571428571429,4,5,4,5,5,4,5,5,4,4,2015-09-10T13:42:00Z,NA,NA,NA,NA,NA,NA
87171,PhysA-S116-01,PhysA,S116,01,5,4.666666666666667,4,4.857142857142857,5,5,4,5,5,5,4,5,4,5,2015-09-09T22:13:00Z,4.25,3.6666666666666665,4,4,2016-01-16T23:32:00Z,NA
87209,OcnA-S116-02,OcnA,S116,02,3.8,3.3333333333333335,3.5,3.5714285714285716,4,3,3,4,4,4,4,4,3,3,2015-09-09T13:23:00Z,NA,NA,NA,NA,NA,NA
87484,FrScA-S116-01,FrScA,S116,01,4,3.3333333333333335,4,3.5714285714285716,5,4,3,5,2,4,5,4,2,4,2015-09-09T17:25:00Z,NA,NA,NA,NA,NA,NA
87485,FrScA-S116-01,FrScA,S116,01,3.4,2.6666666666666665,2.5,3.142857142857143,4,2,2,3,3,3,3,3,3,4,2015-10-08T21:57:00Z,NA,NA,NA,NA,NA,NA
87489,FrScA-S116-01,FrScA,S116,01,3.4,2.6666666666666665,3,3,3,2,3,4,3,3,3,4,3,3,2015-09-11T12:23:00Z,3.75,1.6666666666666667,2.857142857142857,3,2015-12-30T19:03:00Z,NA
87504,FrScA-S116-01,FrScA,S116,01,4.8,3.3333333333333335,3,4.142857142857143,4,3,3,5,5,4,3,5,3,5,2015-09-09T16:46:00Z,NA,NA,NA,NA,NA,NA
87552,BioA-S116-01,BioA,S116,01,4,4.666666666666667,NA,4.285714285714286,4,5,3,4,4,5,NA,4,4,4,2015-09-17T00:15:00Z,NA,NA,NA,NA,NA,NA
87579,FrScA-S116-01,FrScA,S116,01,3.8,3.3333333333333335,3,3.5714285714285716,4,3,3,4,4,4,3,4,3,3,2015-09-22T15:13:00Z,NA,NA,NA,NA,NA,NA
87670,OcnA-S216-01,OcnA,S216,01,4.8,5,5,4.857142857142857,5,5,5,5,4,5,5,5,5,5,2016-01-26T14:47:00Z,NA,NA,NA,NA,NA,NA
87689,BioA-T116-01,BioA,T116,01,2.8,3.6666666666666665,3,3.142857142857143,3,4,2,3,3,5,4,3,2,2,2015-09-10T22:27:00Z,2.75,3.3333333333333335,3,3.5,2015-11-17T03:04:00Z,NA
87805,FrScA-S116-01,FrScA,S116,01,4.6,3.3333333333333335,4.5,4,5,3,4,5,4,4,5,5,3,4,2015-09-11T02:15:00Z,4.75,3.3333333333333335,4.142857142857143,4.5,2015-09-11T18:27:00Z,NA
87825,OcnA-S216-01,OcnA,S216,01,4.6,3.6666666666666665,4.5,4.142857142857143,5,4,4,5,4,3,5,5,4,4,2016-01-28T18:04:00Z,NA,NA,NA,NA,NA,NA
87861,FrScA-S216-01,FrScA,S216,01,4.6,3.6666666666666665,4,4.142857142857143,4,4,3,5,4,4,5,5,3,5,2016-02-01T14:02:00Z,NA,NA,NA,NA,NA,NA
87865,AnPhA-T116-01,AnPhA,T116,01,3.8,4.666666666666667,3.5,4.142857142857143,4,5,3,4,4,5,4,4,4,3,2015-09-17T14:44:00Z,NA,NA,NA,NA,NA,NA
87866,FrScA-T116-01,FrScA,T116,01,3.8,3.3333333333333335,3.5,3.5714285714285716,4,4,3,4,4,3,4,4,3,3,2015-09-08T21:16:00Z,NA,NA,NA,NA,NA,NA
