student_ID,course_ID,subject,semester,section,int,uv,percomp,tv,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,date.x,post_int,post_uv,post_tv,post_percomp,date.y,date
87905,FrScA-S116-01,FrScA,S116,01,4.4,2.6666666666666665,4,3.7142857142857144,5,3,4,4,5,3,4,5,2,3,2015-09-10T13:53:00Z,NA,NA,NA,NA,NA,NA
87906,FrScA-S116-01,FrScA,S116,01,5,4.333333333333333,3.5,4.714285714285714,5,4,3,5,5,5,4,5,4,5,2015-09-11T17:47:00Z,NA,NA,NA,NA,NA,NA
87914,FrScA-S116-01,FrScA,S116,01,4.6,4.333333333333333,3.5,4.428571428571429,5,5,2,5,4,4,5,4,4,5,2015-09-09T17:38:00Z,5,5,5,4,2016-01-22T03:18:00Z,NA
87927,FrScA-S116-01,FrScA,S116,01,4.4,3.3333333333333335,3.5,3.857142857142857,5,3,4,5,4,4,3,4,3,4,2015-09-14T14:42:00Z,4.25,4,4.142857142857143,3.5,2015-09-14T14:44:00Z,NA
87955,OcnA-T116-01,OcnA,T116,01,5,3.6666666666666665,4,4.428571428571429,5,4,5,5,5,5,3,5,2,5,2015-09-10T19:04:00Z,5,4.333333333333333,4.714285714285714,3.5,2015-11-16T18:10:00Z,NA
87970,OcnA-S116-01,OcnA,S116,01,4.2,5,3,5,5,5,3,1,5,5,3,5,5,5,2015-09-09T16:56:00Z,5,4.666666666666667,4.857142857142857,4,2015-09-14T16:54:00Z,NA
87988,FrScA-S216-02,FrScA,S216,02,5,4.333333333333333,4.5,4.714285714285714,5,4,4,5,5,5,5,5,4,5,2016-02-02T16:27:00Z,NA,NA,NA,NA,NA,NA
88048,FrScA-S216-02,FrScA,S216,02,3.6,2.6666666666666665,3,3.2857142857142856,4,2,3,3,4,3,3,4,3,3,2016-01-28T16:52:00Z,NA,NA,NA,NA,NA,NA
88050,AnPhA-S116-01,AnPhA,S116,01,4.2,4.333333333333333,4,4.142857142857143,4,4,3,5,4,5,5,4,4,4,2015-09-18T12:47:00Z,NA,NA,NA,NA,NA,NA
88068,AnPhA-S116-01,AnPhA,S116,01,4.6,4.666666666666667,4.5,4.571428571428571,4,4,4,5,4,5,5,5,5,5,2015-09-11T01:58:00Z,NA,NA,NA,NA,NA,NA
88075,FrScA-S116-04,FrScA,S116,04,4.6,3.6666666666666665,3.5,4.142857142857143,5,4,4,5,4,4,3,4,3,5,2015-09-18T12:53:00Z,NA,NA,NA,NA,NA,NA
88091,PhysA-S116-01,PhysA,S116,01,4.2,4,3.5,4.142857142857143,5,5,4,4,4,4,3,5,3,3,2015-10-02T21:00:00Z,NA,NA,NA,NA,NA,NA
88099,AnPhA-S116-01,AnPhA,S116,01,3.8,4,3,3.857142857142857,4,4,3,4,3,4,3,4,4,4,2015-09-10T15:28:00Z,NA,NA,NA,NA,NA,NA
88153,AnPhA-S116-01,AnPhA,S116,01,3.2,3.3333333333333335,2.5,3.142857142857143,4,4,2,4,3,4,3,3,2,2,2015-09-17T15:08:00Z,NA,NA,NA,NA,NA,NA
88166,OcnA-S116-02,OcnA,S116,02,5,3,3,4.142857142857143,5,1,3,5,5,5,3,5,3,5,2015-09-10T15:31:00Z,NA,NA,NA,NA,NA,NA
88168,OcnA-S116-02,OcnA,S116,02,4.8,3.6666666666666665,3.5,4.285714285714286,4,3,3,5,5,3,4,5,5,5,2015-09-10T14:34:00Z,NA,NA,NA,NA,NA,NA
88261,FrScA-S116-01,FrScA,S116,01,3.6,2.3333333333333335,2.5,3,4,2,2,4,3,3,3,4,2,3,2015-09-09T18:28:00Z,4,4.333333333333333,4.142857142857143,3,2015-12-27T01:03:00Z,NA
88282,OcnA-T116-01,OcnA,T116,01,2.8,2,3,2.4285714285714284,3,2,3,3,2,2,3,4,2,2,2015-09-11T16:50:00Z,NA,NA,NA,NA,NA,NA
88307,OcnA-S116-03,OcnA,S116,03,4.4,3,3,3.857142857142857,4,3,4,4,4,3,2,5,3,5,2015-09-09T16:56:00Z,4.25,1.3333333333333333,3,3.5,2016-01-08T17:51:00Z,NA
88311,FrScA-S216-04,FrScA,S216,04,5,3,4,4.142857142857143,5,3,3,5,5,4,5,5,2,5,2016-02-03T17:56:00Z,NA,NA,NA,NA,NA,NA
88340,OcnA-T116-01,OcnA,T116,01,3.8,3,3,3.4285714285714284,4,3,3,4,4,3,3,4,3,3,2015-09-09T17:57:00Z,NA,NA,NA,NA,NA,NA
88381,PhysA-S116-01,PhysA,S116,01,3.6,3.3333333333333335,3,3.4285714285714284,4,3,3,4,4,4,3,4,3,2,2015-09-10T00:06:00Z,3.5,3.6666666666666665,3.5714285714285716,4,2016-01-19T18:19:00Z,NA
88409,FrScA-S116-03,FrScA,S116,03,5,NA,5,NA,5,5,5,5,5,NA,5,5,4,5,2015-10-05T15:12:00Z,NA,NA,NA,NA,NA,NA
88440,OcnA-S116-01,OcnA,S116,01,4.6,4,3.5,4.285714285714286,5,4,3,5,4,4,4,5,4,4,2015-09-09T17:23:00Z,4.25,4,4.142857142857143,4,2015-10-05T18:28:00Z,NA
88474,OcnA-S216-01,OcnA,S216,01,4.2,3,3,3.7142857142857144,4,3,3,4,3,3,3,5,3,5,2016-01-26T13:19:00Z,NA,NA,NA,NA,NA,NA
88481,PhysA-S116-01,PhysA,S116,01,4.8,4.666666666666667,4,4.714285714285714,4,5,3,5,5,5,5,5,4,5,2015-09-09T20:23:00Z,NA,NA,NA,NA,NA,NA
88493,FrScA-S116-01,FrScA,S116,01,4,2.3333333333333335,3.5,3.2857142857142856,4,2,2,4,4,3,5,4,2,4,2015-09-14T11:33:00Z,4,2.3333333333333335,3.2857142857142856,4,2015-09-14T11:36:00Z,NA
88501,FrScA-S116-01,FrScA,S116,01,4.6,3.3333333333333335,3.5,4,5,3,3,5,5,3,4,4,4,4,2015-09-14T11:30:00Z,5,3.3333333333333335,4.285714285714286,3.5,2015-09-14T11:32:00Z,NA
88504,OcnA-S216-01,OcnA,S216,01,3.8,3,4,3.4285714285714284,4,3,4,4,4,3,4,4,3,3,2016-01-28T12:37:00Z,NA,NA,NA,NA,NA,NA
88527,FrScA-S116-01,FrScA,S116,01,4.2,2,3.5,3.142857142857143,5,2,3,5,4,2,4,4,2,3,2015-09-11T16:43:00Z,2.75,2,2.4285714285714284,3,2015-10-19T14:43:00Z,NA
88568,BioA-S116-01,BioA,S116,01,3,3,3.5,3,3,3,3,3,4,4,4,3,2,2,2015-09-17T17:03:00Z,NA,NA,NA,NA,NA,NA
88596,FrScA-S216-01,FrScA,S216,01,4.4,3.6666666666666665,3,4,5,4,3,5,4,4,3,4,3,4,2016-01-27T12:50:00Z,NA,NA,NA,NA,NA,NA
88612,AnPhA-S216-01,AnPhA,S216,01,3.8,4,4,3.857142857142857,3,4,4,4,4,4,4,4,4,4,2016-01-25T17:30:00Z,NA,NA,NA,NA,NA,NA
88636,FrScA-S116-03,FrScA,S116,03,5,4.333333333333333,5,4.714285714285714,5,3,5,5,5,5,5,5,5,5,2015-09-10T17:13:00Z,NA,NA,NA,NA,NA,NA
88641,AnPhA-S116-01,AnPhA,S116,01,3.6,4,3.5,3.7142857142857144,4,4,3,4,4,4,4,4,4,2,2015-09-15T11:21:00Z,NA,NA,NA,NA,NA,NA
88642,OcnA-S216-02,OcnA,S216,02,3.8,2.6666666666666665,3,3.2857142857142856,4,2,3,4,4,3,3,4,3,3,2016-01-26T17:41:00Z,NA,NA,NA,NA,NA,NA
88703,OcnA-T116-01,OcnA,T116,01,4.4,3,3,3.857142857142857,4,3,3,4,4,3,3,5,3,5,2015-09-10T13:06:00Z,NA,NA,NA,NA,NA,NA
88803,OcnA-S216-02,OcnA,S216,02,3.6,2.6666666666666665,3,3.142857142857143,3,3,3,4,4,3,3,4,2,3,2016-01-28T15:39:00Z,NA,NA,NA,NA,NA,NA
88835,FrScA-S116-03,FrScA,S116,03,4.2,2.6666666666666665,3.5,4,5,2,3,1,5,3,4,5,3,5,2015-09-10T13:07:00Z,NA,NA,NA,NA,NA,NA
88836,FrScA-S116-03,FrScA,S116,03,4.8,3.3333333333333335,3,4.142857142857143,5,3,3,5,5,4,3,5,3,4,2015-09-16T15:00:00Z,NA,NA,NA,NA,NA,NA
88845,FrScA-S216-01,FrScA,S216,01,4.8,3.6666666666666665,3.5,4.285714285714286,5,3,3,5,4,4,4,5,4,5,2016-01-26T12:32:00Z,NA,NA,NA,NA,NA,NA
88849,OcnA-S216-01,OcnA,S216,01,4.2,4,3,4.142857142857143,4,3,3,4,4,5,3,5,4,4,2016-02-05T14:41:00Z,NA,NA,NA,NA,NA,NA
88854,FrScA-S216-01,FrScA,S216,01,3.8,2.6666666666666665,2.5,3.2857142857142856,4,3,2,4,4,3,3,4,2,3,2016-01-25T15:01:00Z,NA,NA,NA,NA,NA,NA
88864,OcnA-S216-02,OcnA,S216,02,4.2,3.3333333333333335,3,3.7142857142857144,4,3,3,5,4,4,3,4,3,4,2016-01-28T16:48:00Z,NA,NA,NA,NA,NA,NA
88868,FrScA-S116-03,FrScA,S116,03,4.4,3.6666666666666665,3.5,4.142857142857143,4,3,3,4,5,4,4,5,4,4,2015-09-14T14:47:00Z,NA,NA,NA,NA,NA,NA
88874,FrScA-S116-03,FrScA,S116,03,3.4,3.3333333333333335,2.5,3.2857142857142856,4,3,2,4,3,4,3,4,3,2,2015-09-18T01:14:00Z,NA,NA,NA,NA,NA,NA
88886,FrScA-S116-03,FrScA,S116,03,4,3,4,3.5714285714285716,4,3,4,4,4,3,4,4,3,4,2015-09-18T15:06:00Z,NA,NA,NA,NA,NA,NA
88979,AnPhA-S216-02,AnPhA,S216,02,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2016-01-25T21:12:00Z,NA,NA,NA,NA,NA,NA
88995,AnPhA-T116-01,AnPhA,T116,01,4.2,4,4,4,4,4,3,5,4,4,5,4,4,4,2015-09-23T01:49:00Z,NA,NA,NA,NA,NA,NA
89005,AnPhA-T116-01,AnPhA,T116,01,5,5,3.5,5,5,5,3,5,5,5,4,5,5,5,2015-09-15T12:21:00Z,NA,NA,NA,NA,NA,NA
89114,OcnA-S116-01,OcnA,S116,01,4,3.6666666666666665,3,3.857142857142857,4,4,3,4,4,4,3,4,3,4,2015-09-10T15:35:00Z,4,3.6666666666666665,3.857142857142857,2.5,2015-09-15T00:26:00Z,NA
89128,FrScA-S116-01,FrScA,S116,01,4.6,4.666666666666667,4,4.714285714285714,5,5,3,4,4,5,5,5,4,5,2015-09-28T20:27:00Z,4.5,4.666666666666667,4.571428571428571,3,2015-09-14T15:42:00Z,NA
89142,AnPhA-S116-01,AnPhA,S116,01,5,4.333333333333333,3.5,4.714285714285714,5,4,4,5,5,5,3,5,4,5,2015-09-25T23:40:00Z,NA,NA,NA,NA,NA,NA
89144,FrScA-S116-03,FrScA,S116,03,5,4.333333333333333,4.5,4.714285714285714,5,5,5,5,5,3,4,5,5,5,2015-09-10T00:15:00Z,NA,NA,NA,NA,NA,NA
89165,FrScA-S116-03,FrScA,S116,03,5,4,3,4.571428571428571,5,4,3,5,5,4,3,5,4,5,2015-09-14T17:17:00Z,3.75,3,3.4285714285714284,2.5,2016-01-19T17:31:00Z,NA
89168,FrScA-S116-03,FrScA,S116,03,4.2,3.6666666666666665,3.5,3.857142857142857,4,4,3,5,4,4,4,4,3,4,2015-09-10T15:51:00Z,NA,NA,NA,NA,NA,NA
89194,AnPhA-S116-01,AnPhA,S116,01,3.6,3.3333333333333335,3.5,3.4285714285714284,3,4,3,4,4,4,4,4,2,3,2015-09-17T15:13:00Z,NA,NA,NA,NA,NA,NA
89295,PhysA-S116-01,PhysA,S116,01,4.4,4,4.5,4.142857142857143,4,5,4,5,4,4,5,5,3,4,2015-09-10T14:57:00Z,NA,NA,NA,NA,NA,NA
89300,BioA-S116-01,BioA,S116,01,3.4,3.6666666666666665,3,3.4285714285714284,3,3,2,4,4,4,4,3,4,3,2015-09-14T17:07:00Z,NA,NA,NA,NA,NA,NA
89333,FrScA-S216-01,FrScA,S216,01,NA,4,3.5,4,4,4,3,NA,4,4,4,4,4,4,2016-01-25T16:25:00Z,NA,NA,NA,NA,NA,NA
89345,FrScA-S216-01,FrScA,S216,01,4,2.3333333333333335,4,3.2857142857142856,4,2,3,4,4,2,5,4,3,4,2016-01-25T16:00:00Z,NA,NA,NA,NA,NA,NA
89376,FrScA-S116-03,FrScA,S116,03,5,4.666666666666667,4,4.857142857142857,5,4,4,5,5,5,4,5,5,5,2015-09-10T15:18:00Z,2.25,2,2.142857142857143,1,2016-01-22T15:43:00Z,NA
89395,PhysA-S116-01,PhysA,S116,01,5,4.333333333333333,3.5,4.714285714285714,5,5,4,5,5,4,3,5,4,5,2015-09-10T14:13:00Z,5,3.6666666666666665,4.428571428571429,4.5,2016-01-15T15:00:00Z,NA
89425,PhysA-S116-01,PhysA,S116,01,3.4,4,3.5,3.7142857142857144,3,4,3,3,4,5,4,3,3,4,2015-09-10T21:16:00Z,4,4,4,3.5,2015-12-30T18:35:00Z,NA
89435,OcnA-S116-01,OcnA,S116,01,5,3.6666666666666665,4.5,4.428571428571429,5,3,4,5,5,4,5,5,4,5,2015-09-12T18:02:00Z,4.75,3.6666666666666665,4.285714285714286,4.5,2015-09-12T15:56:00Z,NA
89465,FrScA-S216-01,FrScA,S216,01,3,3.3333333333333335,2.5,3.142857142857143,3,3,2,3,3,4,3,3,3,3,2016-02-02T17:43:00Z,NA,NA,NA,NA,NA,NA
89487,OcnA-S116-01,OcnA,S116,01,5,4,4.5,4.571428571428571,5,4,5,5,5,4,4,5,4,5,2015-09-10T14:57:00Z,NA,NA,NA,NA,NA,NA
89490,PhysA-S116-01,PhysA,S116,01,3,3,2,3,3,3,2,3,3,4,2,3,2,3,2015-09-10T16:23:00Z,3.25,3.3333333333333335,3.2857142857142856,2.5,2016-01-21T05:19:00Z,NA
89918,AnPhA-S116-01,AnPhA,S116,01,4.6,4.333333333333333,3.5,4.428571428571429,5,5,3,5,4,4,4,5,4,4,2015-09-11T13:19:00Z,NA,NA,NA,NA,NA,NA
89994,FrScA-S216-02,FrScA,S216,02,4.6,3.6666666666666665,4,4.142857142857143,4,3,4,5,5,4,4,5,4,4,2016-02-05T14:36:00Z,NA,NA,NA,NA,NA,NA
90029,FrScA-S216-01,FrScA,S216,01,4.8,3.6666666666666665,3.5,4.428571428571429,5,4,3,4,5,4,4,5,3,5,2016-01-26T14:07:00Z,NA,NA,NA,NA,NA,NA
90090,OcnA-S116-02,OcnA,S116,02,5,4,3.5,4.571428571428571,5,4,3,5,5,4,4,5,4,5,2015-09-11T15:23:00Z,NA,NA,NA,NA,NA,NA
90095,FrScA-S116-01,FrScA,S116,01,4.4,4.333333333333333,3.5,4.285714285714286,4,4,4,5,4,5,3,4,4,5,2015-09-18T13:19:00Z,1.5,1,1.2857142857142858,1,2016-01-20T13:57:00Z,NA
90097,FrScA-S116-03,FrScA,S116,03,4.6,3.3333333333333335,3,4,5,3,3,5,4,4,3,5,3,4,2015-09-18T15:59:00Z,3.75,3,3.4285714285714284,2.5,2016-01-17T20:13:00Z,NA
90098,FrScA-S116-03,FrScA,S116,03,5,4.666666666666667,4.5,4.857142857142857,5,4,5,5,5,5,4,5,5,5,2015-09-15T14:52:00Z,NA,NA,NA,NA,NA,NA
90253,BioA-S116-01,BioA,S116,01,NA,3.3333333333333335,3.5,NA,4,2,2,4,NA,3,5,4,5,4,2015-10-08T17:14:00Z,NA,NA,NA,NA,NA,NA
90274,FrScA-S116-03,FrScA,S116,03,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,2015-09-10T19:24:00Z,5,5,5,5,2015-12-06T22:56:00Z,NA
90277,FrScA-S216-01,FrScA,S216,01,4.4,3,3.5,3.857142857142857,5,3,4,4,4,3,3,4,3,5,2016-02-01T18:13:00Z,NA,NA,NA,NA,NA,NA
90305,AnPhA-S116-01,AnPhA,S116,01,5,4.666666666666667,5,4.857142857142857,5,5,5,5,5,5,5,5,4,5,2015-09-17T15:20:00Z,NA,NA,NA,NA,NA,NA
90326,PhysA-S116-01,PhysA,S116,01,5,4.666666666666667,5,4.857142857142857,5,5,5,5,5,5,5,5,4,5,2015-09-20T21:44:00Z,NA,NA,NA,NA,NA,NA
90333,PhysA-S116-01,PhysA,S116,01,4.6,4,5,4.285714285714286,5,4,5,5,4,4,5,4,4,5,2015-09-25T15:17:00Z,NA,NA,NA,NA,NA,NA
90370,FrScA-S116-03,FrScA,S116,03,4.4,3.6666666666666665,3,4,5,3,3,5,4,4,3,4,4,4,2015-09-11T13:11:00Z,NA,NA,NA,NA,NA,NA
90372,FrScA-S116-03,FrScA,S116,03,5,4,3.5,4.571428571428571,5,4,3,5,5,5,4,5,3,5,2015-09-21T17:37:00Z,NA,NA,NA,NA,NA,NA
90394,FrScA-S216-01,FrScA,S216,01,5,3.3333333333333335,3.5,4.285714285714286,5,3,3,5,5,4,4,5,3,5,2016-01-27T15:05:00Z,NA,NA,NA,NA,NA,NA
90395,AnPhA-S116-02,AnPhA,S116,02,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,2015-09-20T16:36:00Z,NA,NA,NA,NA,NA,NA
90396,AnPhA-S116-02,AnPhA,S116,02,4.2,3.3333333333333335,3,3.7142857142857144,4,3,2,5,4,4,4,4,3,4,2015-09-30T15:22:00Z,NA,NA,NA,NA,NA,NA
90398,AnPhA-S116-02,AnPhA,S116,02,NA,4.333333333333333,4,NA,5,4,3,5,5,5,5,NA,4,5,2015-09-11T16:04:00Z,NA,NA,NA,NA,NA,NA
90399,AnPhA-S116-02,AnPhA,S116,02,4.8,4.666666666666667,4.5,4.714285714285714,4,4,4,5,5,5,5,5,5,5,2015-09-21T17:03:00Z,NA,NA,NA,NA,NA,NA
90430,BioA-S116-01,BioA,S116,01,4,3.3333333333333335,3,3.7142857142857144,4,3,3,4,4,4,3,4,3,4,2015-09-15T18:35:00Z,3,3.3333333333333335,3.142857142857143,2.5,2016-01-21T14:31:00Z,NA
90433,FrScA-S116-01,FrScA,S116,01,5,4.666666666666667,4.5,4.857142857142857,5,4,4,5,5,5,5,5,5,5,2015-10-21T17:07:00Z,NA,NA,NA,NA,NA,NA
90466,BioA-S116-01,BioA,S116,01,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2015-09-16T15:04:00Z,NA,NA,NA,NA,NA,NA
90516,AnPhA-T116-01,AnPhA,T116,01,4.6,4,3.5,4.428571428571429,5,4,3,4,4,4,4,5,4,5,2015-09-10T21:08:00Z,NA,NA,NA,NA,NA,NA
90562,OcnA-S116-01,OcnA,S116,01,NA,3.3333333333333335,4.5,3.4285714285714284,4,3,5,NA,1,4,4,4,3,5,2015-09-11T18:14:00Z,4.75,4.333333333333333,4.571428571428571,4.5,2015-09-16T18:44:00Z,NA
90622,FrScA-S216-01,FrScA,S216,01,3.8,3.3333333333333335,2.5,3.5714285714285716,4,3,2,4,4,4,3,4,3,3,2016-01-27T14:44:00Z,NA,NA,NA,NA,NA,NA
90636,FrScA-S216-01,FrScA,S216,01,3.8,3.6666666666666665,3.5,3.7142857142857144,4,4,3,4,3,4,4,4,3,4,2016-02-21T20:57:00Z,NA,NA,NA,NA,NA,NA
90855,FrScA-S116-03,FrScA,S116,03,4.6,4,4,4.285714285714286,5,4,4,5,4,4,4,5,4,4,2015-09-18T13:36:00Z,4.25,4,4.142857142857143,3.5,2016-01-22T15:33:00Z,NA
90861,OcnA-S116-01,OcnA,S116,01,4.2,4,3,4.142857142857143,4,4,3,4,4,4,3,4,4,5,2015-09-13T23:19:00Z,NA,NA,NA,NA,NA,NA
90878,FrScA-S116-03,FrScA,S116,03,4.6,2.6666666666666665,3.5,3.857142857142857,4,3,4,4,5,3,3,5,2,5,2015-09-23T14:16:00Z,NA,NA,NA,NA,NA,NA
90956,AnPhA-S116-02,AnPhA,S116,02,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,2015-09-27T21:59:00Z,NA,NA,NA,NA,NA,NA
90971,AnPhA-S116-02,AnPhA,S116,02,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2015-09-18T14:40:00Z,NA,NA,NA,NA,NA,NA
90989,FrScA-S216-01,FrScA,S216,01,4.8,3,3.5,4,5,3,3,5,4,4,4,5,2,5,2016-01-25T22:19:00Z,NA,NA,NA,NA,NA,NA
90996,OcnA-S216-01,OcnA,S216,01,3.8,3.3333333333333335,4,3.5714285714285716,4,3,4,4,4,3,4,4,4,3,2016-02-22T18:23:00Z,NA,NA,NA,NA,NA,NA
91030,PhysA-S116-01,PhysA,S116,01,3.8,4,4.5,3.857142857142857,4,4,4,4,4,5,5,4,3,3,2015-09-14T18:14:00Z,NA,NA,NA,NA,NA,NA
91038,PhysA-S116-01,PhysA,S116,01,3.2,3.3333333333333335,2,3.2857142857142856,3,4,2,3,3,4,2,4,2,3,2015-11-23T19:25:00Z,NA,NA,NA,NA,NA,NA
91065,AnPhA-S116-02,AnPhA,S116,02,4.2,2.6666666666666665,3.5,3.4285714285714284,4,2,3,5,4,3,4,4,3,4,2015-09-22T16:33:00Z,NA,NA,NA,NA,NA,NA
91066,BioA-S116-01,BioA,S116,01,3.8,3.6666666666666665,4,3.7142857142857144,4,4,3,4,4,4,5,4,3,3,2015-09-15T20:31:00Z,3.25,2.6666666666666665,3,3,2016-01-21T23:38:00Z,NA
91067,BioA-S116-01,BioA,S116,01,4.2,3.3333333333333335,4,3.857142857142857,4,3,4,4,5,4,4,4,3,4,2015-09-20T22:47:00Z,NA,NA,NA,NA,NA,NA
91163,OcnA-S216-02,OcnA,S216,02,3.6,3.6666666666666665,3,3.7142857142857144,4,4,3,3,4,4,3,4,3,3,2016-01-30T14:42:00Z,NA,NA,NA,NA,NA,NA
91164,AnPhA-S216-02,AnPhA,S216,02,5,5,4.5,5,5,5,5,5,5,5,4,5,5,5,2016-01-27T02:05:00Z,NA,NA,NA,NA,NA,NA
91173,FrScA-S116-01,FrScA,S116,01,4.8,3.3333333333333335,3.5,4.142857142857143,5,3,3,5,4,3,4,5,4,5,2015-09-16T14:13:00Z,NA,NA,NA,NA,NA,NA
91175,AnPhA-S116-02,AnPhA,S116,02,4.6,4,4.5,4.285714285714286,5,4,4,5,4,4,5,4,4,5,2015-09-27T20:40:00Z,NA,NA,NA,NA,NA,NA
91176,FrScA-S116-04,FrScA,S116,04,5,5,4.5,5,5,5,4,5,5,5,5,5,5,5,2015-09-15T14:14:00Z,NA,NA,NA,NA,NA,NA
91212,FrScA-S216-01,FrScA,S216,01,5,4.666666666666667,3.5,4.857142857142857,5,4,3,5,5,5,4,5,5,5,2016-02-22T04:56:00Z,NA,NA,NA,NA,NA,NA
91252,OcnA-S216-02,OcnA,S216,02,4.8,4,4.5,4.428571428571429,5,4,4,5,4,3,5,5,5,5,2016-01-26T13:37:00Z,NA,NA,NA,NA,NA,NA
91300,BioA-S116-01,BioA,S116,01,4.2,3.6666666666666665,3.5,3.857142857142857,4,4,3,5,4,4,4,4,3,4,2015-09-16T22:57:00Z,NA,NA,NA,NA,NA,NA
91313,AnPhA-S216-01,AnPhA,S216,01,4.2,3.3333333333333335,3.5,3.857142857142857,4,3,3,4,5,4,4,5,3,3,2016-01-27T16:04:00Z,NA,NA,NA,NA,NA,NA
91319,AnPhA-S116-02,AnPhA,S116,02,4,4.333333333333333,3.5,4.142857142857143,4,5,3,4,4,4,4,4,4,4,2015-09-24T15:39:00Z,NA,NA,NA,NA,NA,NA
91320,AnPhA-S116-02,AnPhA,S116,02,3.2,3.6666666666666665,3,3.4285714285714284,4,4,3,3,3,4,3,3,3,3,2015-09-24T16:38:00Z,NA,NA,NA,NA,NA,NA
91326,AnPhA-S216-01,AnPhA,S216,01,4.6,4.333333333333333,3,4.428571428571429,5,5,5,5,5,5,1,3,3,5,2016-02-29T16:15:00Z,NA,NA,NA,NA,NA,NA
91340,FrScA-S116-02,FrScA,S116,02,5,4,3,4.571428571428571,5,3,3,5,5,4,3,5,5,5,2015-09-15T14:54:00Z,NA,NA,NA,NA,NA,NA
91351,BioA-S116-01,BioA,S116,01,3.8,4,4,3.857142857142857,4,4,5,4,4,4,3,4,4,3,2015-09-17T11:45:00Z,NA,NA,NA,NA,NA,NA
91410,FrScA-S216-02,FrScA,S216,02,3.4,3.3333333333333335,2.5,3.4285714285714284,4,3,1,3,3,4,4,4,3,3,2016-04-27T02:12:00Z,NA,NA,NA,NA,NA,NA
91471,FrScA-S116-01,FrScA,S116,01,4.8,4.333333333333333,4.5,4.571428571428571,5,4,4,5,5,5,5,4,4,5,2015-09-25T00:22:00Z,NA,NA,NA,NA,NA,NA
91550,FrScA-S216-02,FrScA,S216,02,3.8,4,2,3.857142857142857,4,3,2,4,3,5,2,4,4,4,2016-03-24T01:48:00Z,NA,NA,NA,NA,NA,NA
91574,AnPhA-S116-02,AnPhA,S116,02,4,3.6666666666666665,3,3.857142857142857,4,3,2,4,4,4,4,4,4,4,2015-10-09T12:47:00Z,NA,NA,NA,NA,NA,NA
91607,FrScA-S216-02,FrScA,S216,02,4.4,4.333333333333333,4,4.428571428571429,4,4,4,4,5,5,4,4,4,5,2016-03-22T02:49:00Z,NA,NA,NA,NA,NA,NA
91611,BioA-S116-01,BioA,S116,01,4,3,3,3.5714285714285716,4,4,3,4,5,3,3,4,2,3,2015-09-18T13:08:00Z,NA,NA,NA,NA,NA,NA
