student_ID,course_ID,gender,enrollment_reason,enrollment_status,final_grade,time_spent
76443,OcnA-S216-01,F,Course Unavailable at Local School,Withdrawn,NA,100.3334
80822,OcnA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,90.94639866,4538.4835
84932,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,88.30318258,2573.4502
86240,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,71.80904523,1800.2174
86296,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,73.1038526,403.8
86340,OcnA-S216-01,F,Course Unavailable at Local School,Dropped,NA,111.5834
86455,OcnA-S216-01,F,Other,Approved/Enrolled,92.03517588,2337.4167
86527,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,82.71524288,2211.5331
87670,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,76.20435511,1995.5832
87825,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,93.47738693,330.7998
88474,OcnA-S216-01,F,Other,Approved/Enrolled,56.9681742,4112.7673
88504,OcnA-S216-01,F,Course Unavailable at Local School,Dropped,NA,68.6333
88849,OcnA-S216-01,M,Scheduling Conflict,Approved/Enrolled,90.76884422,4799.483
90996,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,1.800670017,44.7332
94319,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,56.99497487,1588.55
94323,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,93.96984925,4214.7332
94590,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,75.99497487,1428.0167
94630,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,3.433835846,245.2834
94654,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,81.50753769,3140.7669
94717,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,66.73366834,821.9161
94744,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,96.79731993,8870.8833
94956,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,55.77554439,1242.6
95091,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,61.04187605,3475.8
95504,OcnA-S216-01,F,Other,Approved/Enrolled,42.41541039,451.8001
95533,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,22.97319933,1591.2504
95725,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,68.44053601,1886.3334
95738,OcnA-S216-01,F,Course Unavailable at Local School,Dropped,NA,163.6832
95770,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,91.968174200000007,3003.6162
96121,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,81.28643216,1320.5499
96345,OcnA-S216-01,F,Scheduling Conflict,Approved/Enrolled,63.14572864,1540.1833
96373,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,80.27303183,2449.6827
96374,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,77.15242881,2626.9001
96412,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,72.41373534,943.0669
96671,OcnA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,32.7001675,1734.6833
96689,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,82.668341710000007,1858.3502
96756,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,91.13902848,3967.3171
96856,OcnA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,13.02847571,529.2335
97006,OcnA-S216-01,F,Scheduling Conflict,Approved/Enrolled,68.15075377,2399.5166
97272,OcnA-S216-01,F,Other,Approved/Enrolled,84.23953247,1638.45
54567,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,65.84254606,1180.2664
78002,OcnA-S216-02,F,Other,Approved/Enrolled,63.98324958,1290.4502
78241,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,57.24958124,26.9168
86697,OcnA-S216-02,F,Other,Approved/Enrolled,90.07705193,1133.4667
88642,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,83.58458961,1980.6001
88803,OcnA-S216-02,M,Credit Recovery,Approved/Enrolled,65.03685092,2015.5833
88864,OcnA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,69.8040201,2231.3667
91163,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,97.37018425,6243.9003
91252,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,70.21775544,1479.8998
94240,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,87.09380235,2276.3169
94327,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,15.90954774,580.3167
94556,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,83.24288107,2287.2334
94577,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,84.79564489,1697.5829
94876,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,2.931323283,57.6666
95368,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,92.28978224,3368.0167
95375,OcnA-S216-02,F,Learning Preference of the Student,Approved/Enrolled,93.43048576,224.7166
95624,OcnA-S216-02,F,Course Unavailable at Local School,Approved/Enrolled,87.12730318,2111.0837
95868,OcnA-S216-02,F,Other,Approved/Enrolled,39.41038526,1929.4
95921,OcnA-S216-02,M,Course Unavailable at Local School,Approved/Enrolled,80.97822446,960.2998
79893,OcnA-T116-01,F,Learning Preference of the Student,Approved/Enrolled,94.46566164,1856.6669
84645,OcnA-T116-01,F,Scheduling Conflict,Approved/Enrolled,22.680067,48.0332
84684,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,90.80569514,3095.2494
84685,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,82.0318258,3073.6162
87955,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,83.44723618,2420.5994
88282,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,92.12060302,2373.7169
88340,OcnA-T116-01,F,Course Unavailable at Local School,Approved/Enrolled,68.93802345,444.5
88703,OcnA-T116-01,F,Learning Preference of the Student,Approved/Enrolled,35.74539363,1233.3832
48797,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,84,1481.8
52446,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,97.77777778,1390.2167
54434,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,93.0625,1231.8666
55140,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,73.78472222,2083.3167
57489,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,94.79166667,1863.5169
62576,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,94.44444444,793.95
62752,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,93.77777778,898.2998
62754,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,96.34027778,674.3167
74551,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,71.67083333,1014.5665
76133,PhysA-S116-01,F,Other,Approved/Enrolled,93.61805556,1276.5167
76426,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,95.41666667,850.7329
79128,PhysA-S116-01,M,Other,Approved/Enrolled,96.40972222,1910.2338
79352,PhysA-S116-01,M,Other,Approved/Enrolled,95.48611111,1062.8665
79596,PhysA-S116-01,F,Other,Approved/Enrolled,90.97222222,1546.4166
85390,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,3.055555556,0.7
85522,PhysA-S116-01,F,Other,Approved/Enrolled,98.05555556,968.3333
85953,PhysA-S116-01,M,Other,Approved/Enrolled,95.13888889,3255.3003
85962,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,85.93055556,1349.9664
86353,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,85.73611111,328.5168
87171,PhysA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,97.5,768.6994
88091,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,97.72222222,262.5502
88296,PhysA-S116-01,M,Scheduling Conflict,Approved/Enrolled,58.53472222,1190.5998
88381,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,96.80555556,1120.367
88481,PhysA-S116-01,F,Scheduling Conflict,Approved/Enrolled,26.80555556,642.0504
89295,PhysA-S116-01,F,Learning Preference of the Student,Approved/Enrolled,68.05555556,532.7998
89395,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,76.875,2432.7831
89425,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,92.375,2173.1333
89490,PhysA-S116-01,F,Course Unavailable at Local School,Approved/Enrolled,71.59722222,2046.9998
90326,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,77.43055556,509.5167
90333,PhysA-S116-01,M,Other,Approved/Enrolled,70.73611111,231.7502
91030,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,92.70833333,1302.8501
91038,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,76.13888889,1639.4498
91575,PhysA-S116-01,M,Course Unavailable at Local School,Approved/Enrolled,95.13888889,2219.916
91633,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,81.52777778,1510.7002
91821,PhysA-S116-01,M,Other,Approved/Enrolled,93.95833333,377.7002
92511,PhysA-S116-01,M,Learning Preference of the Student,Approved/Enrolled,67.49305556,125.0666
92724,PhysA-S116-01,M,Other,Approved/Enrolled,93.88888889,2700.6668
92725,PhysA-S116-01,M,Other,Approved/Enrolled,96.59722222,2058.4167
92726,PhysA-S116-01,M,Other,Approved/Enrolled,98.19444444,1901.9166
92727,PhysA-S116-01,M,Other,Approved/Enrolled,98.05555556,898
92729,PhysA-S116-01,M,Other,Approved/Enrolled,94.23611111,1691.5998
92732,PhysA-S116-01,M,Other,Approved/Enrolled,92.91666667,2199.3
92733,PhysA-S116-01,F,Other,Approved/Enrolled,94.16666667,1020.5828
92740,PhysA-S116-01,M,Other,Approved/Enrolled,98.61111111,1272.7001
92741,PhysA-S116-01,F,Other,Approved/Enrolled,98.19444444,5373.3502
92743,PhysA-S116-01,M,Other,Approved/Enrolled,92.84722222,1711.0164
67102,PhysA-S216-01,M,Scheduling Conflict,Approved/Enrolled,89.86111111,719.2833
70187,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,78.125,719.1165
78153,PhysA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,99.02777778,1769.8667
94189,PhysA-S216-01,F,Learning Preference of the Student,Approved/Enrolled,90.44444444,2321.7998
94251,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,96.94444444,4552.0833
94970,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,95.41666667,2415.2493
95266,PhysA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,90.55555556,609.7999
95283,PhysA-S216-01,F,Other,Dropped,NA,47
95578,PhysA-S216-01,F,Other,Approved/Enrolled,90.55555556,2201.5503
96027,PhysA-S216-01,M,Other,Approved/Enrolled,74.47916667,2363.2667
96090,PhysA-S216-01,M,Learning Preference of the Student,Approved/Enrolled,11.02777778,112.5167
96472,PhysA-S216-01,M,Other,Approved/Enrolled,62.20833333,377.3498
96590,PhysA-S216-01,M,Other,Approved/Enrolled,15.41666667,262.1667
96808,PhysA-S216-01,F,Scheduling Conflict,Approved/Enrolled,93.75,2446.3169
96867,PhysA-S216-01,M,Scheduling Conflict,Approved/Enrolled,90.625,1841.7836
97150,PhysA-S216-01,F,Course Unavailable at Local School,Approved/Enrolled,62.54861111,759.3335
97265,PhysA-S216-01,M,Course Unavailable at Local School,Approved/Enrolled,84.56944444,817.4501
66508,PhysA-T116-01,F,Scheduling Conflict,Approved/Enrolled,93.88888889,2823.7501
84632,PhysA-T116-01,F,Scheduling Conflict,Approved/Enrolled,97.63888889,1289.1006
101424,FrScA-S217-01,F,Other,Approved/Enrolled,92.16,1972.5331
106952,FrScA-S217-01,F,Other,Approved/Enrolled,66.06,910.8335
104092,FrScA-S217-02,M,Other,Approved/Enrolled,92.61,6537.0172
112764,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,85.27,2384.4167
102083,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,89.08,1548.4834
112787,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,91.87,5907.3006
101941,FrScA-S217-02,M,Course Unavailable at Local School,Dropped,NA,70.6
101986,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,62.46,2072.3333
91097,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,94.58,5520.3666
108147,AnPhA-S217-02,F,Other,Approved/Enrolled,95.42,2165.9499
106879,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,82.69,4354.7668
86076,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,82.15,1404.9002
112845,AnPhA-S217-02,F,Scheduling Conflict,Dropped,NA,249.5
112869,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,92.45,1311.8501
112870,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,93.65,1285.3169
101162,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,88.45,2622.1668
103130,FrScA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,74.67,1844.8334
112924,OcnA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,88.35,1325.984
101301,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,89.14,2067.5328
104671,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,85.09,975.2335
112941,OcnA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,61.03,1452.3165
106413,FrScA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,80,1007.8825
102332,FrScA-S217-02,M,Learning Preference of the Student,Dropped,NA,2.4167
101835,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,8.58,270.55
104970,FrScA-S217-02,M,Other,Approved/Enrolled,79.39,1309.3503
87680,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,82.74,4925.5337
110564,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,68.22,1275.183
86638,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,83.1,1384.7334
113112,AnPhA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,90.59,2576.7168
107599,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,62.99,1815.1664
103353,FrScA-S217-01,F,Scheduling Conflict,Approved/Enrolled,84.23,4236.1668
86668,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,82.08,3690.0332
113232,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,89.9,1714.0667
98000,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.63,1284.0002
101031,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,86.73,2406.4668
67455,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,71.88,1467.1338
54744,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,4.51,87.5833
113225,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,65.91,965.6501
85650,OcnA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,90.28,1875.0165
113249,OcnA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,84.39,1604.333
110487,OcnA-S217-03,F,Other,Approved/Enrolled,80.14,2442.9664
86763,AnPhA-S217-02,F,Other,Dropped,NA,316.6501
77076,FrScA-S217-02,M,Course Unavailable at Local School,Approved/Enrolled,37.59,483.9665
113257,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,87.48,2015.5331
113287,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,83.3,1061.5501
94274,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.45,2293.0832
113298,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,94.51,1433.7335
77067,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,94.95,1983.5831
106419,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,72.84,2300.4497
104258,FrScA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,80.27,1083.6833
113320,AnPhA-S217-01,M,Scheduling Conflict,Approved/Enrolled,94.94,2296.2831
113322,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,80.49,3150.3829
103386,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,76.73,809.4832
107146,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,73.76,2439.7666
104861,AnPhA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,26.28,732.3502
113393,FrScA-S217-01,F,Learning Preference of the Student,Dropped,NA,37.3167
113424,FrScA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,72.13,1038.0164
113438,AnPhA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,90.73,7055.6667
113440,PhysA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,97.36,998.0829
113448,AnPhA-S217-01,F,Scheduling Conflict,Approved/Enrolled,91.17,4481.2833
113458,FrScA-S217-02,M,Learning Preference of the Student,Approved/Enrolled,2.97,128.5
113467,FrScA-S217-02,F,Other,Approved/Enrolled,80.89,3139.5166
113501,FrScA-S217-02,F,Other,Approved/Enrolled,92.65,1180.1169
113511,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.84,2556.0163
113513,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,76.83,1848.7333
113512,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,77.85,1864.3995
113524,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,75.14,1544.5165
103186,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,79.33,866.4333
113538,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,61.85,412.7834
86580,AnPhA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,72.4,1312.6834
113661,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,82.52,4870.2
113673,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,93.15,5317.7499
113674,FrScA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,96.72,2427.2833
113700,FrScA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,42.32,1175.1334
104056,FrScA-S217-03,F,Learning Preference of the Student,Approved/Enrolled,79.79,1343.3832
110360,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,20.09,662.7336
113839,FrScA-S217-03,F,Scheduling Conflict,Approved/Enrolled,79.87,2948.05
90168,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,94.41,2363.4171
104191,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,97.21,1843.7664
104172,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,82.3,1440.1002
103268,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,60.28,1588.2167
102461,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,70.16,1823.4998
113993,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,74.13,2320.7498
103409,OcnA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,96.18,4164.6997
108177,PhysA-S217-01,M,Scheduling Conflict,Approved/Enrolled,97.01,1659.7165
114107,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,88.4,2845.2001
85616,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,66.5,1772.6669
114117,AnPhA-S217-01,M,Course Unavailable at Local School,Approved/Enrolled,9.52,211.1833
114228,FrScA-S217-03,F,Scheduling Conflict,Approved/Enrolled,56.39,935.0331
108042,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,92.84,1298.5332
101231,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,72.38,1004.3
89416,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,89.1,1256
114387,OcnA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,93.99,1860.8167
95736,FrScA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,88.32,1519.5333
114449,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,80.72,1358.6501
86044,FrScA-S217-03,M,Course Unavailable at Local School,Approved/Enrolled,89.6,2242.267
114501,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,87.61,2504.5004
95217,FrScA-S217-03,F,Course Unavailable at Local School,Approved/Enrolled,81.23,2445.5499
114673,BioA-S217-01,M,Other,Approved/Enrolled,68.21,2477.2504
88227,OcnA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,65.15,1246.5501
114768,AnPhA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,62.05,301.0501
114796,BioA-S217-01,M,Other,Approved/Enrolled,90.87,5747.1008
114961,AnPhA-S217-02,F,Course Unavailable at Local School,Approved/Enrolled,79.42,1744.7836
97215,FrScA-S217-01,M,Other,Approved/Enrolled,81.66,1849.4836
115101,AnPhA-S217-02,F,Other,Approved/Enrolled,80.56,3768.7164
115102,OcnA-S217-01,F,Learning Preference of the Student,Approved/Enrolled,83.29,3052.9667
115181,OcnA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,83.6,1590.5669
91953,AnPhA-S217-02,F,Scheduling Conflict,Approved/Enrolled,82.59,1177.5999
107016,OcnA-S217-03,F,Learning Preference of the Student,Approved/Enrolled,76.06,640.2
107210,AnPhA-S217-02,F,Scheduling Conflict,Approved/Enrolled,93.84,1818.1667
115238,PhysA-S217-01,M,Learning Preference of the Student,Approved/Enrolled,95.56,2356.8835
115780,AnPhA-S217-02,F,Learning Preference of the Student,Approved/Enrolled,66.17,1508.0335
115888,OcnA-S217-01,F,Course Unavailable at Local School,Approved/Enrolled,64.24,2355.5665
